@relation whatever

@attribute 'Driver State' { 8 , 6 , 9 , 1 , 7 , 3 , 5 , 2 , 4 } 
@attribute 'Speed (GPS)' numeric
@attribute 'Engine Load' numeric
@attribute 'Throttle Position(Manifold)' numeric
@attribute 'Engine RPM' numeric
@attribute 'Speed (OBD)' numeric
@attribute 'Torque' numeric
@attribute 'GPS Bearing' numeric
@attribute 'Air Fuel Ratio(Measured)' numeric
@attribute 'Engine Load(Absolute)' numeric
@attribute 'Relative Throttle Position' numeric
@attribute 'Absolute Throttle Position B' numeric
@attribute 'Accelerator PedalPosition D' numeric
@attribute 'Accelerator PedalPosition E' numeric
@attribute 'Air Fuel Ratio(Commanded)' numeric
@attribute 'Engine kW (At the wheels)' numeric


@data
8 , 0 , 25.098 , 9.8039 , 870 , 0 , 0 , 313 , 14.238 , 13.333 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 30.588 , 10.196 , 752.75 , 0 , 0 , 313 , 15.006 , 15.294 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 34.51 , 10.196 , 775.75 , 0 , 0 , 313 , 15.996 , 18.431 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 34.118 , 10.196 , 822.25 , 0 , 0 , 313 , 15.996 , 18.431 , 1.5686 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 34.118 , 10.196 , 816 , 0 , 0 , 313 , 14.891 , 18.039 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 32.549 , 10.196 , 811 , 0 , 0 , 313 , 14.622 , 17.647 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 32.941 , 10.196 , 811 , 0 , 0 , 313 , 14.937 , 17.647 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 33.333 , 10.196 , 808 , 0 , 0 , 313 , 14.909 , 18.039 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 32.941 , 10.196 , 823.25 , 0 , 0 , 313 , 14.595 , 18.039 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 31.765 , 10.196 , 818 , 0 , 0 , 313 , 14.595 , 17.647 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 31.765 , 10.196 , 808.75 , 0 , 0 , 313 , 14.479 , 17.255 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 31.765 , 10.196 , 808.75 , 0 , 0 , 313 , 14.904 , 17.255 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 32.157 , 10.196 , 798 , 0 , 0 , 313 , 14.976 , 17.255 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 32.549 , 10.196 , 818.5 , 0 , 0 , 313 , 14.473 , 17.255 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 31.765 , 9.8039 , 804 , 0 , 0 , 313 , 14.469 , 17.255 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 31.765 , 9.8039 , 802.75 , 0 , 0 , 313 , 14.72 , 16.863 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 32.549 , 10.196 , 806 , 0 , 0 , 313 , 15.018 , 17.255 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 32.941 , 9.8039 , 806 , 0 , 0 , 313 , 15.018 , 17.255 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 32.941 , 9.8039 , 809.5 , 0 , 0 , 313 , 14.648 , 17.255 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 32.157 , 9.8039 , 811.75 , 0 , 0 , 313 , 14.481 , 17.255 , 1.1765 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 31.372 , 9.8039 , 811.75 , 0 , 0 , 313 , 14.506 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 31.765 , 9.8039 , 794 , 0 , 0 , 313 , 14.752 , 16.863 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 32.549 , 9.8039 , 804 , 0 , 0 , 313 , 14.917 , 16.863 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 32.941 , 9.8039 , 811.75 , 0 , 0 , 313 , 14.656 , 17.255 , 1.1765 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 31.765 , 9.8039 , 804.75 , 0 , 0 , 313 , 14.428 , 17.255 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
8 , 0 , 31.765 , 9.8039 , 803.5 , 0 , 0 , 313 , 14.594 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
8 , 0 , 31.765 , 9.8039 , 798.25 , 0 , 0 , 313 , 14.594 , 16.863 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 14.848 , 0 
1 , 0 , 96.863 , 9.8039 , 996 , 0 , 0.63923 , 313 , 14.737 , 21.961 , 2.7451 , 10.588 , 15.294 , 7.8431 , 14.554 , 0.090397 
1 , 0 , 96.863 , 9.8039 , 1590.8 , 7 , 18.844 , 313 , 13.315 , 34.902 , 6.6667 , 16.078 , 22.353 , 11.373 , 14.554 , 4.2561 
1 , 9.2324 , 74.902 , 16.078 , 1590.8 , 7 , 18.844 , 326 , 14.761 , 39.216 , 9.0196 , 18.431 , 23.529 , 11.765 , 14.554 , 4.2561 
1 , 15.988 , 74.51 , 22.745 , 2280.5 , 15 , 34.722 , 353 , 14.645 , 39.216 , 11.373 , 21.569 , 25.49 , 12.941 , 14.917 , 11.243 
1 , 15.988 , 88.627 , 22.745 , 1803 , 22 , 54.471 , 353 , 14.995 , 47.059 , 12.941 , 21.569 , 25.49 , 12.941 , 14.848 , 13.944 
1 , 22.518 , 74.902 , 23.922 , 2374 , 28 , 47.312 , 355 , 14.802 , 48.627 , 20.392 , 28.628 , 27.843 , 14.118 , 14.577 , 15.947 
1 , 27.472 , 98.823 , 25.098 , 1784.2 , 33 , 63.385 , 356 , 14.79 , 52.941 , 20.392 , 28.628 , 30.196 , 15.294 , 14.559 , 16.058 
1 , 34.903 , 75.294 , 23.137 , 1968 , 36 , 37.279 , 354 , 14.811 , 64.314 , 15.686 , 24.314 , 32.157 , 16.078 , 14.559 , 10.417 
1 , 38.281 , 76.471 , 23.137 , 2135 , 40 , 49.026 , 354 , 14.811 , 57.647 , 14.51 , 23.137 , 32.941 , 16.471 , 14.848 , 14.861 
1 , 41.658 , 76.471 , 23.137 , 2268 , 43 , 38.986 , 354 , 14.57 , 56.078 , 14.51 , 23.529 , 33.333 , 16.863 , 14.848 , 12.554 
1 , 45.712 , 81.569 , 23.922 , 2417.8 , 43 , 38.986 , 353 , 14.595 , 54.118 , 14.902 , 23.922 , 33.333 , 16.863 , 14.877 , 12.554 
1 , 47.513 , 81.961 , 23.922 , 2417.8 , 46 , 39.158 , 354 , 14.621 , 51.765 , 15.294 , 23.922 , 33.333 , 16.863 , 14.92 , 13.442 
5 , 46.837 , 65.882 , 21.177 , 2575 , 49 , 36.074 , 357 , 14.356 , 51.765 , 11.373 , 20.392 , 22.353 , 16.863 , 14.903 , 13.189 
5 , 46.837 , 34.902 , 13.726 , 2282 , 50 , 14.321 , 357 , 13.728 , 25.882 , 4.7059 , 20.392 , 22.353 , 10.196 , 14.554 , 4.6402 
5 , 50.666 , 39.608 , 12.549 , 1753 , 48 , 14.321 , 354 , 15.81 , 22.745 , 4.7059 , 13.726 , 20 , 10.196 , 14.554 , 4.6402 
5 , 49.089 , 55.686 , 12.549 , 1469.2 , 47 , 14.321 , 354 , 15.81 , 28.235 , 3.9216 , 12.941 , 21.177 , 10.98 , 14.848 , 4.6402 
5 , 49.54 , 55.686 , 13.726 , 1427.5 , 47 , 14.321 , 353 , 14.853 , 36.863 , 6.2745 , 15.294 , 23.529 , 12.157 , 14.848 , 4.6402 
5 , 48.188 , 97.647 , 17.255 , 1427.5 , 47 , 0 , 355 , 14.9 , 41.176 , 9.0196 , 18.039 , 24.314 , 12.157 , 14.509 , 0 
5 , 48.864 , 100 , 18.431 , 1414 , 47 , 0 , 355 , 14.701 , 41.176 , 7.8431 , 15.294 , 21.569 , 12.157 , 14.898 , 0 
5 , 49.765 , 37.647 , 9.4118 , 1481.2 , 49 , 42.371 , 355 , 15.506 , 31.765 , 1.5686 , 15.294 , 21.569 , 8.6274 , 14.554 , 8.9111 
3 , 47.063 , 18.823 , 9.4118 , 1231.5 , 42 , 42.371 , 355 , 29.4 , 14.118 , 1.5686 , 10.588 , 15.294 , 7.8431 , 14.554 , 8.9111 
3 , 47.063 , 30.196 , 9.4118 , 1117.8 , 25 , 42.371 , 355 , 29.4 , 16.471 , 0.39216 , 9.4118 , 15.294 , 7.8431 , 12.936 , 8.9111 
3 , 34.002 , 30.196 , 11.373 , 1578 , 25 , 42.371 , 355 , 15.071 , 15.294 , 1.9608 , 9.8039 , 16.471 , 9.4118 , 12.936 , 8.9111 
1 , 24.319 , 71.765 , 21.569 , 1578 , 25 , 0 , 1 , 13.798 , 42.745 , 12.549 , 21.569 , 25.882 , 13.333 , 14.554 , 0 
1 , 25.896 , 95.686 , 20.392 , 2442 , 30 , 42.293 , 357 , 14.778 , 47.059 , 14.51 , 23.922 , 26.667 , 13.333 , 14.924 , 14.664 
1 , 28.598 , 93.725 , 21.177 , 1922 , 35 , 62.919 , 359 , 14.145 , 47.059 , 10.98 , 18.823 , 25.49 , 13.333 , 14.482 , 17.17 
1 , 33.777 , 49.804 , 14.118 , 2248 , 40 , 55.895 , 1 , 14.716 , 38.824 , 4.7059 , 18.823 , 25.49 , 12.941 , 14.511 , 17.841 
1 , 42.109 , 38.431 , 13.333 , 1694.5 , 43 , 50.63 , 359 , 15.119 , 25.882 , 4.7059 , 13.333 , 21.177 , 10.588 , 14.848 , 12.181 
1 , 45.486 , 17.255 , 10.588 , 1417.2 , 45 , 43.843 , 358 , 14.823 , 15.294 , 0.78431 , 9.0196 , 15.294 , 7.8431 , 14.848 , 8.8224 
5 , 47.288 , 17.647 , 10.588 , 1254 , 46 , 24.83 , 357 , 14.823 , 10.98 , 0.78431 , 9.4118 , 15.294 , 7.8431 , 14.554 , 4.4209 
5 , 44.811 , 17.647 , 9.4118 , 1274.5 , 47 , 24.187 , 355 , 15.656 , 10.196 , 0.78431 , 9.8039 , 15.686 , 8.2353 , 14.848 , 4.3769 
5 , 41.883 , 18.823 , 10.196 , 1274.5 , 47 , 24.187 , 357 , 14.719 , 15.294 , 1.5686 , 11.765 , 18.039 , 9.4118 , 14.554 , 4.3769 
5 , 41.658 , 41.569 , 12.941 , 1494 , 48 , 21.67 , 357 , 14.456 , 23.529 , 3.9216 , 12.941 , 19.608 , 9.8039 , 14.554 , 4.5968 
5 , 41.658 , 38.431 , 10.588 , 1501.2 , 49 , 21.538 , 351 , 14.694 , 23.529 , 0.78431 , 9.4118 , 16.078 , 9.8039 , 14.848 , 4.5908 
5 , 47.738 , 19.216 , 9.8039 , 1389.2 , 49 , 21.538 , 348 , 21.541 , 13.726 , 0.78431 , 9.8039 , 16.078 , 8.2353 , 15.435 , 4.5908 
5 , 49.54 , 17.647 , 9.8039 , 1350 , 49 , 21.538 , 346 , 29.4 , 10.588 , 0.78431 , 9.8039 , 16.471 , 8.2353 , 12.936 , 4.5908 
5 , 48.639 , 18.039 , 9.8039 , 1378 , 49 , 0 , 348 , 12.825 , 11.373 , 1.1765 , 10.196 , 17.255 , 8.2353 , 12.936 , 0 
5 , 49.314 , 19.216 , 9.8039 , 1330 , 49 , 0 , 348 , 12.825 , 10.588 , 1.1765 , 10.196 , 15.294 , 7.8431 , 12.936 , 0 
5 , 49.54 , 19.216 , 9.8039 , 1328.5 , 49 , 0 , 347 , 14.268 , 10.98 , 0.78431 , 9.8039 , 15.686 , 7.8431 , 14.554 , 0 
5 , 49.54 , 19.216 , 9.8039 , 1328.5 , 49 , 0 , 347 , 14.721 , 10.588 , 0.78431 , 9.8039 , 16.863 , 8.6274 , 14.554 , 0 
5 , 49.089 , 21.569 , 11.765 , 1389.2 , 48 , 0 , 347 , 14.654 , 21.961 , 3.9216 , 13.726 , 19.216 , 9.8039 , 14.848 , 0 
5 , 49.54 , 43.922 , 13.333 , 1565.2 , 49 , 20.856 , 347 , 15.199 , 21.961 , 4.3137 , 13.333 , 20 , 10.196 , 14.554 , 4.635 
5 , 49.765 , 49.804 , 13.333 , 1533.2 , 49 , 20.856 , 348 , 14.668 , 24.706 , 4.3137 , 13.333 , 20 , 10.196 , 14.848 , 4.635 
5 , 50.44 , 52.549 , 13.333 , 1508.8 , 50 , 22.195 , 349 , 14.509 , 25.49 , 4.7059 , 13.333 , 20 , 10.196 , 14.554 , 4.7546 
5 , 50.44 , 54.51 , 13.726 , 1534.8 , 51 , 22.023 , 349 , 14.461 , 26.667 , 4.7059 , 13.333 , 20.784 , 10.588 , 14.554 , 4.799 
5 , 51.566 , 58.431 , 14.118 , 1565.8 , 52 , 21.801 , 348 , 14.461 , 27.451 , 4.7059 , 13.726 , 21.177 , 10.588 , 14.554 , 4.8467 
5 , 52.017 , 60.784 , 14.118 , 1598 , 53 , 22.43 , 348 , 14.635 , 28.628 , 4.7059 , 14.118 , 21.177 , 10.588 , 14.554 , 5.0892 
5 , 53.142 , 60.784 , 14.118 , 1618.2 , 53 , 22.43 , 346 , 14.47 , 29.412 , 5.4902 , 14.51 , 21.177 , 10.588 , 14.554 , 5.0892 
5 , 54.494 , 61.961 , 14.51 , 1618.2 , 54 , 21.774 , 346 , 14.571 , 29.02 , 5.4902 , 14.51 , 20.784 , 10.588 , 14.551 , 5.0029 
5 , 54.043 , 55.294 , 12.941 , 1641 , 55 , 21.519 , 346 , 14.522 , 29.02 , 3.9216 , 12.941 , 18.823 , 9.4118 , 14.848 , 5.0138 
5 , 55.62 , 30.588 , 9.0196 , 1672 , 56 , 22.793 , 346 , 13.749 , 23.529 , 1.1765 , 10.196 , 18.823 , 9.4118 , 14.554 , 5.4109 
5 , 56.295 , 14.118 , 9.8039 , 1574 , 55 , 22.793 , 346 , 29.4 , 11.765 , 1.1765 , 10.196 , 15.686 , 7.8431 , 14.554 , 5.4109 
5 , 54.719 , 14.51 , 10.196 , 1504 , 54 , 22.793 , 347 , 29.4 , 10.588 , 1.1765 , 10.196 , 15.294 , 7.8431 , 12.936 , 5.4109 
5 , 52.017 , 14.51 , 10.196 , 1383.2 , 49 , 0 , 346 , 29.4 , 10.98 , 1.5686 , 10.196 , 15.294 , 7.8431 , 12.936 , 0 
5 , 48.864 , 18.039 , 10.196 , 1383.2 , 49 , 0 , 347 , 29.4 , 10.98 , 1.1765 , 10.196 , 15.294 , 7.8431 , 12.936 , 0 
5 , 48.864 , 18.431 , 10.588 , 1340 , 48 , 0 , 347 , 29.4 , 10.98 , 6.2745 , 14.51 , 20.784 , 10.588 , 12.936 , 0 
5 , 48.414 , 50.196 , 13.726 , 1554.5 , 48 , 0 , 347 , 14.311 , 24.706 , 3.5294 , 12.941 , 20.784 , 10.588 , 12.936 , 0 
5 , 48.414 , 45.49 , 12.941 , 1542.2 , 49 , 20.011 , 347 , 14.503 , 23.137 , 3.5294 , 12.941 , 18.823 , 9.8039 , 14.554 , 4.3818 
5 , 49.765 , 38.824 , 10.588 , 1534 , 51 , 42.619 , 347 , 14.503 , 21.961 , 3.9216 , 12.549 , 18.431 , 9.4118 , 14.554 , 9.2827 
5 , 50.666 , 38.824 , 10.588 , 1455.2 , 51 , 42.619 , 347 , 14.096 , 11.765 , 0.39216 , 10.196 , 15.294 , 7.8431 , 14.848 , 9.2827 
5 , 51.566 , 16.863 , 10.196 , 1430 , 51 , 42.619 , 347 , 24.349 , 10.588 , 1.1765 , 10.196 , 15.294 , 7.8431 , 12.936 , 9.2827 
5 , 51.791 , 16.863 , 10.196 , 1430 , 51 , 42.619 , 347 , 29.4 , 10.98 , 1.1765 , 10.196 , 16.078 , 8.2353 , 12.936 , 9.2827 
5 , 50.891 , 17.255 , 10.196 , 1412 , 51 , 0 , 348 , 29.4 , 10.98 , 1.1765 , 13.333 , 18.431 , 9.4118 , 12.936 , 0 
5 , 50.891 , 36.471 , 12.941 , 1506.2 , 51 , 0 , 348 , 13.837 , 15.294 , 3.9216 , 12.941 , 18.431 , 9.4118 , 12.936 , 0 
5 , 51.791 , 41.569 , 12.941 , 1604.5 , 52 , 21.093 , 347 , 14.465 , 21.961 , 4.3137 , 12.941 , 19.216 , 9.8039 , 14.554 , 4.8052 
5 , 53.368 , 43.137 , 12.941 , 1588 , 53 , 21.778 , 347 , 14.56 , 22.745 , 4.3137 , 12.941 , 19.216 , 9.8039 , 14.554 , 4.9102 
5 , 55.169 , 42.353 , 12.941 , 1626 , 55 , 44.105 , 347 , 14.56 , 22.745 , 4.3137 , 12.941 , 19.216 , 9.8039 , 14.848 , 10.182 
5 , 56.07 , 42.353 , 11.765 , 1553.8 , 55 , 44.105 , 347 , 14.601 , 13.726 , 1.9608 , 9.4118 , 16.078 , 8.2353 , 14.554 , 10.182 
5 , 56.07 , 16.078 , 10.196 , 1542.2 , 55 , 44.105 , 347 , 16.286 , 10.588 , 1.1765 , 10.196 , 16.078 , 8.2353 , 15.435 , 10.182 
5 , 56.07 , 14.118 , 10.196 , 1542.2 , 55 , 44.105 , 347 , 29.4 , 10.588 , 1.1765 , 10.196 , 16.078 , 8.2353 , 12.936 , 10.182 
5 , 55.845 , 14.902 , 10.196 , 1536.8 , 55 , 0 , 347 , 29.4 , 10.588 , 1.5686 , 10.196 , 16.471 , 8.2353 , 12.936 , 0 
5 , 54.494 , 14.902 , 10.196 , 1565.2 , 56 , 23.587 , 348 , 29.4 , 10.98 , 1.5686 , 10.588 , 16.471 , 8.2353 , 12.936 , 5.2421 
5 , 53.142 , 14.51 , 10.196 , 1585.8 , 57 , 24.352 , 349 , 29.4 , 10.98 , 1.5686 , 10.588 , 16.863 , 8.6274 , 12.936 , 5.483 
5 , 54.719 , 14.902 , 10.98 , 1661.2 , 58 , 22.568 , 349 , 29.4 , 10.588 , 1.5686 , 10.588 , 17.255 , 8.6274 , 12.936 , 5.3232 
5 , 55.394 , 14.51 , 10.98 , 1652 , 59 , 24.174 , 348 , 13.271 , 11.373 , 1.9608 , 10.588 , 15.686 , 7.8431 , 12.936 , 5.6703 
5 , 58.547 , 14.51 , 10.196 , 1657.2 , 59 , 24.174 , 347 , 25.081 , 10.588 , 1.5686 , 10.588 , 15.294 , 7.8431 , 12.936 , 5.6703 
5 , 57.871 , 14.51 , 10.588 , 1657.2 , 60 , 21.537 , 348 , 29.4 , 10.588 , 1.5686 , 10.588 , 15.294 , 7.8431 , 12.936 , 5.0676 
5 , 60.799 , 14.902 , 10.588 , 1704 , 61 , 21.894 , 348 , 29.4 , 10.98 , 1.5686 , 10.588 , 15.294 , 7.8431 , 12.936 , 5.297 
5 , 60.799 , 14.51 , 10.588 , 1740 , 62 , 21.828 , 348 , 29.4 , 10.98 , 1.5686 , 10.588 , 15.294 , 7.8431 , 12.936 , 5.3925 
3 , 61.024 , 14.51 , 10.588 , 1660.2 , 59 , 21.828 , 348 , 29.4 , 10.98 , 1.5686 , 10.588 , 15.294 , 7.8431 , 12.936 , 5.3925 
3 , 60.799 , 14.118 , 10.588 , 1502 , 54 , 21.828 , 346 , 29.4 , 10.588 , 1.5686 , 10.196 , 15.294 , 7.8431 , 12.936 , 5.3925 
3 , 57.196 , 14.118 , 10.196 , 1348 , 54 , 21.828 , 347 , 29.4 , 10.98 , 1.1765 , 10.196 , 15.294 , 7.8431 , 12.936 , 5.3925 
3 , 49.765 , 18.431 , 10.588 , 1348 , 49 , 0 , 352 , 29.4 , 10.98 , 1.5686 , 10.588 , 15.294 , 7.8431 , 12.936 , 0 
5 , 49.765 , 19.216 , 10.196 , 1350 , 49 , 0 , 352 , 29.4 , 14.51 , 1.1765 , 10.196 , 17.647 , 9.4118 , 12.936 , 0 
5 , 49.99 , 53.725 , 15.686 , 1533.2 , 50 , 21.098 , 0 , 14.114 , 14.51 , 6.6667 , 16.078 , 17.647 , 9.4118 , 12.936 , 4.5929 
5 , 49.99 , 99.608 , 23.922 , 1648 , 52 , 40.967 , 9 , 14.368 , 36.471 , 6.6667 , 16.078 , 23.922 , 12.549 , 14.554 , 9.5858 
1 , 51.341 , 88.627 , 20.784 , 1650 , 55 , 60.144 , 14 , 14.368 , 52.549 , 12.941 , 22.353 , 28.235 , 14.118 , 14.554 , 14.09 
1 , 54.719 , 88.627 , 20.784 , 1690.8 , 58 , 65.195 , 16 , 14.861 , 52.941 , 11.765 , 20.784 , 28.235 , 14.118 , 14.524 , 15.651 
5 , 56.971 , 69.02 , 19.216 , 1690.8 , 58 , 65.195 , 16 , 14.525 , 45.882 , 11.373 , 21.569 , 25.882 , 12.941 , 14.815 , 15.651 
5 , 60.348 , 100 , 21.961 , 1846 , 60 , 42.308 , 17 , 14.563 , 45.882 , 8.6274 , 17.647 , 23.922 , 12.157 , 14.539 , 11.089 
5 , 60.573 , 65.49 , 16.863 , 1804 , 60 , 20.466 , 18 , 14.896 , 38.824 , 7.8431 , 17.647 , 23.922 , 12.157 , 14.598 , 5.2422 
5 , 59.898 , 67.451 , 16.863 , 1788.2 , 61 , 20.466 , 18 , 14.922 , 38.039 , 7.8431 , 16.863 , 23.529 , 11.765 , 14.598 , 5.2422 
5 , 59.898 , 70.196 , 16.863 , 1780 , 60 , 20.466 , 18 , 14.922 , 38.039 , 7.8431 , 16.863 , 23.529 , 11.765 , 14.888 , 5.2422 
5 , 60.799 , 70.196 , 16.863 , 1756.2 , 60 , 20.466 , 18 , 14.895 , 38.039 , 7.8431 , 16.863 , 23.529 , 11.765 , 14.883 , 5.2422 
5 , 60.348 , 71.765 , 16.471 , 1756.2 , 59 , 0 , 17 , 14.81 , 38.039 , 7.8431 , 16.863 , 23.529 , 11.765 , 14.585 , 0 
5 , 60.348 , 72.549 , 16.471 , 1740 , 58 , 0 , 15 , 14.876 , 38.039 , 7.8431 , 16.471 , 23.529 , 11.765 , 14.88 , 0 
5 , 58.096 , 73.725 , 16.471 , 1710 , 58 , 0 , 16 , 14.841 , 38.039 , 7.8431 , 16.471 , 23.529 , 11.765 , 14.881 , 0 
5 , 58.322 , 71.765 , 16.471 , 1716 , 58 , 0 , 17 , 13.958 , 37.255 , 7.8431 , 16.471 , 23.137 , 11.765 , 14.881 , 0 
5 , 58.096 , 72.157 , 16.471 , 1718.5 , 58 , 0 , 17 , 13.958 , 37.255 , 7.451 , 16.471 , 23.137 , 11.765 , 14.7 , 0 
5 , 58.096 , 72.157 , 16.471 , 1780 , 59 , 22.843 , 17 , 15.568 , 36.863 , 7.451 , 16.471 , 23.137 , 11.765 , 14.7 , 5.773 
5 , 59.222 , 70.98 , 16.078 , 1780 , 59 , 22.843 , 16 , 14.686 , 23.137 , 3.9216 , 11.373 , 19.608 , 9.8039 , 14.7 , 5.773 
5 , 60.799 , 38.824 , 11.765 , 1746 , 61 , 46.147 , 17 , 14.991 , 13.726 , 1.9608 , 10.196 , 17.647 , 9.0196 , 14.7 , 11.44 
5 , 61.474 , 16.078 , 10.98 , 1778.8 , 62 , 22.921 , 17 , 14.971 , 13.726 , 3.1372 , 12.157 , 17.647 , 9.0196 , 14.9 , 5.7887 
5 , 61.474 , 22.353 , 12.157 , 1868.2 , 64 , 22.604 , 17 , 15.519 , 16.863 , 2.3529 , 10.98 , 17.647 , 9.0196 , 14.9 , 5.9961 
5 , 62.825 , 14.118 , 10.588 , 1847.5 , 65 , 47.885 , 18 , 26.257 , 12.157 , 2.3529 , 10.98 , 15.294 , 7.8431 , 15.435 , 12.561 
3 , 63.05 , 13.726 , 10.588 , 1722 , 61 , 47.885 , 16 , 26.257 , 11.373 , 2.3529 , 10.98 , 15.294 , 7.8431 , 15.435 , 12.561 
3 , 55.845 , 14.51 , 10.588 , 1461.8 , 52 , 47.885 , 17 , 29.4 , 10.588 , 1.5686 , 10.588 , 15.294 , 7.8431 , 12.936 , 12.561 
3 , 47.513 , 14.51 , 10.588 , 1208 , 52 , 47.885 , 14 , 29.4 , 11.373 , 1.5686 , 10.588 , 15.294 , 7.8431 , 12.936 , 12.561 
3 , 45.036 , 18.431 , 9.8039 , 1208 , 45 , 0 , 6 , 29.4 , 10.196 , 1.1765 , 10.196 , 15.294 , 7.8431 , 12.936 , 0 
3 , 46.837 , 19.216 , 10.196 , 1311.2 , 46 , 22.205 , 358 , 13.071 , 10.196 , 1.5686 , 10.196 , 15.294 , 7.8431 , 12.936 , 4.1341 
3 , 45.937 , 18.823 , 10.196 , 1353.2 , 47 , 23.488 , 353 , 12.738 , 10.98 , 1.5686 , 10.196 , 15.294 , 7.8431 , 12.936 , 4.513 
5 , 45.486 , 18.039 , 10.196 , 1358.5 , 49 , 49.986 , 353 , 14.387 , 10.588 , 3.5294 , 10.196 , 15.294 , 7.8431 , 14.554 , 9.6415 
5 , 45.486 , 44.314 , 15.294 , 1577.5 , 51 , 43.343 , 352 , 15.187 , 21.961 , 3.5294 , 13.333 , 20 , 10.196 , 14.554 , 9.7079 
1 , 45.261 , 78.039 , 17.255 , 1817.5 , 54 , 61.039 , 353 , 15.187 , 34.51 , 6.6667 , 15.294 , 23.922 , 12.157 , 14.554 , 15.752 
1 , 52.242 , 78.039 , 17.255 , 1648.2 , 58 , 65.832 , 348 , 14.355 , 29.804 , 2.7451 , 10.588 , 15.294 , 7.8431 , 14.554 , 15.406 
1 , 54.268 , 20.392 , 10.588 , 1649.5 , 58 , 65.832 , 347 , 13.806 , 10.98 , 1.5686 , 10.588 , 15.294 , 7.8431 , 15.435 , 15.406 
3 , 57.421 , 13.333 , 10.588 , 1649.5 , 58 , 23.364 , 348 , 29.4 , 10.588 , 1.5686 , 10.588 , 15.294 , 7.8431 , 12.936 , 5.472 
3 , 56.07 , 13.726 , 10.588 , 1543.2 , 55 , 23.364 , 346 , 29.4 , 10.588 , 1.5686 , 10.588 , 15.294 , 7.8431 , 12.936 , 5.472 
3 , 51.341 , 14.902 , 10.588 , 1452.2 , 51 , 23.364 , 346 , 29.4 , 10.588 , 1.5686 , 10.588 , 15.294 , 7.8431 , 12.936 , 5.472 
3 , 43.685 , 19.216 , 9.8039 , 1210 , 43 , 0 , 346 , 29.4 , 11.373 , 0.78431 , 10.588 , 15.294 , 7.8431 , 12.936 , 0 
3 , 34.453 , 49.412 , 9.4118 , 1070.2 , 33 , 0 , 347 , 13.669 , 10.588 , 0.78431 , 9.8039 , 15.294 , 7.8431 , 12.936 , 0 
3 , 23.419 , 28.235 , 10.588 , 1352 , 19 , 0 , 347 , 13.392 , 18.823 , 2.3529 , 11.373 , 15.294 , 7.8431 , 12.936 , 0 
8 , 9.4576 , 21.961 , 10.196 , 1244.2 , 3 , 0 , 347 , 13.979 , 13.333 , 1.5686 , 10.588 , 15.294 , 7.8431 , 14.554 , 0 
8 , 1.8014 , 23.529 , 9.8039 , 1054 , 0 , 0 , 300 , 14.314 , 12.549 , 1.1765 , 10.196 , 15.294 , 7.8431 , 14.554 , 0 
8 , 2.7022 , 25.49 , 9.8039 , 878 , 0 , 0 , 281 , 14.314 , 13.333 , 1.1765 , 9.8039 , 15.294 , 7.8431 , 14.554 , 0 
